"edition_id","team_id","discipline_points","initialization_status","as_of_utc","source_artifact_id","source_url","source_url_lineage","retrieved_at_utc","source_note","row_sha256"
"uefa_nations_league_2026_27","team_republic_of_ireland",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","876b0d71b95ae78c69cc76303d274c282a2a75a4a5f5af6ca103a5ebcd12f558"
"uefa_nations_league_2026_27","team_rou",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","caefcd3f17ba596d638878884d58033664c5dc7bd3379090e2f13cc965734451"
"uefa_nations_league_2026_27","team_scotland",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","ba388e0eed7af49d9d51ef31d7b105f8775d6e6ec1ee534177841a8d33addf67"
"uefa_nations_league_2026_27","team_smr",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","3b2c8db0dc0add3f2c76e7bd8b9d31a034cd49d86425e56aa0eb95353d09f255"
"uefa_nations_league_2026_27","team_srb",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","ba62de574625bfc5d007fc6e5a76ab6ad44f8cb979627074aaea24ae0d2fd3fe"
"uefa_nations_league_2026_27","team_sui",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","92245cd578d36a6e2c6ae5031e0148a6ee1f57fa39e966733722a2e88ea6dd71"
"uefa_nations_league_2026_27","team_svk",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","47811f90cc149eac92ea9a08bd2fdabd6962c30dc7faf74b4db06498c114fb32"
"uefa_nations_league_2026_27","team_svn",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","a37a8d8a816a53450cf8770f8bc65bfd02e26e7844c72bac9bf72d3a875dc1d4"
"uefa_nations_league_2026_27","team_swe",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","4308df6ddcbf9f1f534ba3f04c7e58b9b6d8e04d3985bd44c7e318c437134283"
"uefa_nations_league_2026_27","team_tur",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","0b5febe6262da41c70c82d3262ccf9c3ba9654507ab5f670ee706c94c85d6313"
"uefa_nations_league_2026_27","team_ukr",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","f336e67b3b8047b05be51e18ddfc0868cee5df41e79b2dde0774f288cd70e782"
"uefa_nations_league_2026_27","team_wal",0,"initialized_pre_match","2026-08-27T00:00:00Z","nl-2026-27-article15-discipline-baseline-v1","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","https://documents.uefa.com/r/Regulations-of-the-UEFA-Nations-League-2026/27/Article-15-Equality-of-points-league-phase-Online","2026-08-27T00:00:00Z","Pre-match baseline: no 2026/27 league-phase matches have been played; discipline points are initialized to zero until official card totals are captured.","431467baeba4469d4c525e4c82f7dce8ed7212b5036bda31367513ad09bc719a"
