"date","team","fifa_code","rating","match_id","is_post_match"
1973-05-09,"Turkey","TUR",1253.40120833237,"Switzerland_Turkey_1973-05-09",TRUE
1973-05-09,"Guernsey",NA,1146.24008614431,"Guernsey_Jersey_1973-05-09",FALSE
1973-05-09,"Jersey",NA,1253.52330010562,"Guernsey_Jersey_1973-05-09",FALSE
1973-05-09,"Guernsey",NA,1128.94524652449,"Guernsey_Jersey_1973-05-09",TRUE
1973-05-09,"Jersey",NA,1270.81813972543,"Guernsey_Jersey_1973-05-09",TRUE
1973-05-11,"Iran","IRN",1376.92782754896,"Iran_Korea DPR_1973-05-11",FALSE
1973-05-11,"Korea DPR","PRK",1516.74429314677,"Iran_Korea DPR_1973-05-11",FALSE
1973-05-11,"Iran","IRN",1401.44327499827,"Iran_Korea DPR_1973-05-11",TRUE
1973-05-11,"Korea DPR","PRK",1492.22884569746,"Iran_Korea DPR_1973-05-11",TRUE
1973-05-11,"Syria","SYR",1366.48268972547,"Syria_Kuwait_1973-05-11",FALSE
1973-05-11,"Kuwait","KUW",1380.61865086293,"Syria_Kuwait_1973-05-11",FALSE
1973-05-11,"Syria","SYR",1390.68668716473,"Syria_Kuwait_1973-05-11",TRUE
1973-05-11,"Kuwait","KUW",1368.5166521433,"Syria_Kuwait_1973-05-11",TRUE
1973-05-12,"England","ENG",1462.50118457774,"England_Ireland, Northern_1973-05-12",FALSE
1973-05-12,"Ireland, Northern","NIR",1227.21248038794,"England_Ireland, Northern_1973-05-12",FALSE
1973-05-12,"England","ENG",1468.68074385107,"England_Ireland, Northern_1973-05-12",TRUE
1973-05-12,"Ireland, Northern","NIR",1221.03292111461,"England_Ireland, Northern_1973-05-12",TRUE
1973-05-12,"Germany","GER",1518.63644292719,"Germany_Bulgaria_1973-05-12",FALSE
1973-05-12,"Bulgaria","BUL",1445.68994297314,"Germany_Bulgaria_1973-05-12",FALSE
1973-05-12,"Germany","GER",1531.33629675754,"Germany_Bulgaria_1973-05-12",TRUE
1973-05-12,"Bulgaria","BUL",1439.34001605797,"Germany_Bulgaria_1973-05-12",TRUE
1973-05-12,"Haiti","HAI",1261.64354187076,"Haiti_Ecuador_1973-05-12",FALSE
1973-05-12,"Ecuador","ECU",1042.80647621369,"Haiti_Ecuador_1973-05-12",FALSE
1973-05-12,"Haiti","HAI",1228.3342583511,"Haiti_Ecuador_1973-05-12",TRUE
1973-05-12,"Ecuador","ECU",1076.11575973335,"Haiti_Ecuador_1973-05-12",TRUE
1973-05-12,"Wales","WAL",1177.86612376278,"Wales_Scotland_1973-05-12",FALSE
1973-05-12,"Scotland",NA,1264.37502749071,"Wales_Scotland_1973-05-12",FALSE
1973-05-12,"Wales","WAL",1159.38914465075,"Wales_Scotland_1973-05-12",TRUE
1973-05-12,"Scotland",NA,1282.85200660275,"Wales_Scotland_1973-05-12",TRUE
1973-05-13,"Chile","CHI",1224.71257427149,"Chile_Peru_1973-05-13",FALSE
1973-05-13,"Peru","PER",1238.06474371426,"Chile_Peru_1973-05-13",FALSE
1973-05-13,"Chile","CHI",1242.0433292031,"Chile_Peru_1973-05-13",TRUE
1973-05-13,"Peru","PER",1229.39936624846,"Chile_Peru_1973-05-13",TRUE
1973-05-13,"Iran","IRN",1401.40478351028,"Iran_Kuwait_1973-05-13",FALSE
1973-05-13,"Kuwait","KUW",1368.47906500494,"Iran_Kuwait_1973-05-13",FALSE
1973-05-13,"Iran","IRN",1416.1795558614,"Iran_Kuwait_1973-05-13",TRUE
1973-05-13,"Kuwait","KUW",1361.09167882937,"Iran_Kuwait_1973-05-13",TRUE
1973-05-13,"Korea DPR","PRK",1492.18786072881,"Korea DPR_Syria_1973-05-13",FALSE
1973-05-13,"Syria","SYR",1390.64849111294,"Korea DPR_Syria_1973-05-13",FALSE
1973-05-13,"Korea DPR","PRK",1509.80799134519,"Korea DPR_Syria_1973-05-13",TRUE
1973-05-13,"Syria","SYR",1373.02836049655,"Korea DPR_Syria_1973-05-13",TRUE
1973-05-13,"Poland","POL",1320.96287859212,"Poland_Yugoslavia_1973-05-13",FALSE
1973-05-13,"Yugoslavia","YUG",1385.98654470895,"Poland_Yugoslavia_1973-05-13",FALSE
1973-05-13,"Poland","POL",1321.25204390823,"Poland_Yugoslavia_1973-05-13",TRUE
1973-05-13,"Yugoslavia","YUG",1385.84196205089,"Poland_Yugoslavia_1973-05-13",TRUE
1973-05-13,"Russia","RUS",1412.69954744476,"Russia_Republic of Ireland_1973-05-13",FALSE
1973-05-13,"Republic of Ireland",NA,1108.31714375303,"Russia_Republic of Ireland_1973-05-13",FALSE
1973-05-13,"Russia","RUS",1416.63440177038,"Russia_Republic of Ireland_1973-05-13",TRUE
1973-05-13,"Republic of Ireland",NA,1100.44743510179,"Russia_Republic of Ireland_1973-05-13",TRUE
1973-05-15,"England","ENG",1468.62023695787,"England_Wales_1973-05-15",FALSE
1973-05-15,"Wales","WAL",1159.34137999158,"England_Wales_1973-05-15",FALSE
1973-05-15,"England","ENG",1472.88504051216,"England_Wales_1973-05-15",TRUE
1973-05-15,"Wales","WAL",1155.07657643729,"England_Wales_1973-05-15",TRUE
1973-05-15,"Haiti","HAI",1228.28365328251,"Haiti_Ecuador_1973-05-15",FALSE
1973-05-15,"Ecuador","ECU",1076.07142578152,"Haiti_Ecuador_1973-05-15",FALSE
1973-05-15,"Haiti","HAI",1237.38991121679,"Haiti_Ecuador_1973-05-15",TRUE
1973-05-15,"Ecuador","ECU",1066.96516784724,"Haiti_Ecuador_1973-05-15",TRUE
1973-05-15,"Iran","IRN",1416.14065963253,"Iran_Syria_1973-05-15",FALSE
1973-05-15,"Syria","SYR",1372.99064944139,"Iran_Syria_1973-05-15",FALSE
1973-05-15,"Iran","IRN",1390.37138776571,"Iran_Syria_1973-05-15",TRUE
1973-05-15,"Syria","SYR",1398.75992130821,"Iran_Syria_1973-05-15",TRUE
1973-05-15,"Korea DPR","PRK",1509.76652355466,"Korea DPR_Kuwait_1973-05-15",FALSE
1973-05-15,"Kuwait","KUW",1361.0542956224,"Korea DPR_Kuwait_1973-05-15",FALSE
1973-05-15,"Korea DPR","PRK",1484.76799536252,"Korea DPR_Kuwait_1973-05-15",TRUE
1973-05-15,"Kuwait","KUW",1373.55355971847,"Korea DPR_Kuwait_1973-05-15",TRUE
1973-05-16,"German DR",NA,1383.1732251479,"German DR_Hungary_1973-05-16",FALSE
1973-05-16,"Hungary","HUN",1378.39197401805,"German DR_Hungary_1973-05-16",FALSE
1973-05-16,"German DR",NA,1399.48673888297,"German DR_Hungary_1973-05-16",TRUE
1973-05-16,"Hungary","HUN",1362.07846028298,"German DR_Hungary_1973-05-16",TRUE
1973-05-16,"Israel","ISR",1272.83815745672,"Israel_Japan_1973-05-16",FALSE
1973-05-16,"Japan","JPN",1386.70084484755,"Israel_Japan_1973-05-16",FALSE
1973-05-16,"Israel","ISR",1302.08705894506,"Israel_Japan_1973-05-16",TRUE
1973-05-16,"Japan","JPN",1357.4519433592,"Israel_Japan_1973-05-16",TRUE
1973-05-16,"Poland","POL",1321.19761080107,"Poland_Republic of Ireland_1973-05-16",FALSE
1973-05-16,"Republic of Ireland",NA,1100.40209873056,"Poland_Republic of Ireland_1973-05-16",FALSE
1973-05-16,"Poland","POL",1327.8257502888,"Poland_Republic of Ireland_1973-05-16",TRUE
1973-05-16,"Republic of Ireland",NA,1093.77395924283,"Poland_Republic of Ireland_1973-05-16",TRUE
1973-05-16,"Scotland",NA,1282.78153895646,"Scotland_Ireland, Northern_1973-05-16",FALSE
1973-05-16,"Ireland, Northern","NIR",1220.9658492189,"Scotland_Ireland, Northern_1973-05-16",FALSE
1973-05-16,"Scotland",NA,1256.04314440919,"Scotland_Ireland, Northern_1973-05-16",TRUE
1973-05-16,"Ireland, Northern","NIR",1247.70424376616,"Scotland_Ireland, Northern_1973-05-16",TRUE
1973-05-16,"Thailand","THA",1205.80933982407,"Thailand_Vietnam Republic_1973-05-16",FALSE
1973-05-16,"Vietnam Republic",NA,1227.76131348067,"Thailand_Vietnam Republic_1973-05-16",FALSE
1973-05-16,"Thailand","THA",1198.12531378516,"Thailand_Vietnam Republic_1973-05-16",TRUE
1973-05-16,"Vietnam Republic",NA,1235.44533951958,"Thailand_Vietnam Republic_1973-05-16",TRUE
1973-05-17,"Argentina","ARG",1392.73042582005,"Argentina_Uruguay_1973-05-17",FALSE
1973-05-17,"Uruguay","URU",1271.80709619849,"Argentina_Uruguay_1973-05-17",FALSE
1973-05-17,"Argentina","ARG",1383.16501924144,"Argentina_Uruguay_1973-05-17",TRUE
1973-05-17,"Uruguay","URU",1281.3725027771,"Argentina_Uruguay_1973-05-17",TRUE
1973-05-17,"Hong Kong","HKG",1245.69100299897,"Hong Kong_Malaysia_1973-05-17",FALSE
1973-05-17,"Malaysia","MAS",1318.69655841649,"Hong Kong_Malaysia_1973-05-17",FALSE
1973-05-17,"Hong Kong","HKG",1259.34254928661,"Hong Kong_Malaysia_1973-05-17",TRUE
1973-05-17,"Malaysia","MAS",1305.04501212884,"Hong Kong_Malaysia_1973-05-17",TRUE
1973-05-19,"England","ENG",1472.80413426458,"England_Scotland_1973-05-19",FALSE
1973-05-19,"Scotland",NA,1255.99139778644,"England_Scotland_1973-05-19",FALSE
1973-05-19,"England","ENG",1479.56002813966,"England_Scotland_1973-05-19",TRUE
1973-05-19,"Scotland",NA,1249.23550391136,"England_Scotland_1973-05-19",TRUE
1973-05-19,"France","FRA",1280.14843454536,"France_Republic of Ireland_1973-05-19",FALSE
1973-05-19,"Republic of Ireland",NA,1093.72889780629,"France_Republic of Ireland_1973-05-19",FALSE
1973-05-19,"France","FRA",1267.94427767649,"France_Republic of Ireland_1973-05-19",TRUE
1973-05-19,"Republic of Ireland",NA,1105.93305467516,"France_Republic of Ireland_1973-05-19",TRUE
1973-05-19,"Israel","ISR",1302.03341539935,"Israel_Malaysia_1973-05-19",FALSE
1973-05-19,"Malaysia","MAS",1305.0091682775,"Israel_Malaysia_1973-05-19",FALSE
1973-05-19,"Israel","ISR",1325.61940463716,"Israel_Malaysia_1973-05-19",TRUE
1973-05-19,"Malaysia","MAS",1293.2161736586,"Israel_Malaysia_1973-05-19",TRUE
1973-05-19,"Korea Republic","KOR",1414.99256516768,"Korea Republic_Thailand_1973-05-19",FALSE
1973-05-19,"Thailand","THA",1198.07595326845,"Korea Republic_Thailand_1973-05-19",FALSE
1973-05-19,"Korea Republic","KOR",1418.36883372637,"Korea Republic_Thailand_1973-05-19",TRUE
1973-05-19,"Thailand","THA",1194.69968470976,"Korea Republic_Thailand_1973-05-19",TRUE
1973-05-19,"Ireland, Northern","NIR",1247.65284069048,"Ireland, Northern_Wales_1973-05-19",FALSE
1973-05-19,"Wales","WAL",1155.0131275537,"Ireland, Northern_Wales_1973-05-19",FALSE
1973-05-19,"Ireland, Northern","NIR",1265.77945577431,"Ireland, Northern_Wales_1973-05-19",TRUE
1973-05-19,"Wales","WAL",1136.88651246988,"Ireland, Northern_Wales_1973-05-19",TRUE
1973-05-20,"Ivory Coast","CIV",1460.72731412887,"Ivory Coast_Morocco_1973-05-20",FALSE
1973-05-20,"Morocco","MAR",1445.67924569239,"Ivory Coast_Morocco_1973-05-20",FALSE
1973-05-20,"Ivory Coast","CIV",1456.47315925174,"Ivory Coast_Morocco_1973-05-20",TRUE
1973-05-20,"Morocco","MAR",1449.93340056953,"Ivory Coast_Morocco_1973-05-20",TRUE
1973-05-20,"Vietnam Republic",NA,1235.37747594315,"Vietnam Republic_Japan_1973-05-20",FALSE
1973-05-20,"Japan","JPN",1357.37737790433,"Vietnam Republic_Japan_1973-05-20",FALSE
1973-05-20,"Vietnam Republic",NA,1224.99060838402,"Vietnam Republic_Japan_1973-05-20",TRUE
1973-05-20,"Japan","JPN",1367.76424546347,"Vietnam Republic_Japan_1973-05-20",TRUE
1973-05-21,"Israel","ISR",1325.58299569767,"Israel_Thailand_1973-05-21",FALSE
1973-05-21,"Thailand","THA",1194.66687155964,"Israel_Thailand_1973-05-21",FALSE
1973-05-21,"Israel","ISR",1341.55649822104,"Israel_Thailand_1973-05-21",TRUE
1973-05-21,"Thailand","THA",1186.68012029795,"Israel_Thailand_1973-05-21",TRUE
1973-05-21,"Korea Republic","KOR",1418.32987736766,"Korea Republic_Malaysia_1973-05-21",FALSE
1973-05-21,"Malaysia","MAS",1293.18065469346,"Korea Republic_Malaysia_1973-05-21",FALSE
1973-05-21,"Korea Republic","KOR",1413.45391239964,"Korea Republic_Malaysia_1973-05-21",TRUE
1973-05-21,"Malaysia","MAS",1298.05661966148,"Korea Republic_Malaysia_1973-05-21",TRUE
1973-05-22,"Japan","JPN",1367.72667899041,"Japan_Hong Kong_1973-05-22",FALSE
1973-05-22,"Hong Kong","HKG",1259.25607955402,"Japan_Hong Kong_1973-05-22",FALSE
1973-05-22,"Japan","JPN",1344.95444894276,"Japan_Hong Kong_1973-05-22",TRUE
1973-05-22,"Hong Kong","HKG",1282.02830960167,"Japan_Hong Kong_1973-05-22",TRUE
1973-05-23,"Korea Republic","KOR",1413.41509103222,"Korea Republic_Israel_1973-05-23",FALSE
1973-05-23,"Israel","ISR",1341.51965155963,"Korea Republic_Israel_1973-05-23",FALSE
1973-05-23,"Korea Republic","KOR",1409.79126832815,"Korea Republic_Israel_1973-05-23",TRUE
1973-05-23,"Israel","ISR",1348.76729696776,"Korea Republic_Israel_1973-05-23",TRUE
1973-05-23,"Sweden","SWE",1359.85909739835,"Sweden_Austria_1973-05-23",FALSE
1973-05-23,"Austria","AUT",1348.30369504987,"Sweden_Austria_1973-05-23",FALSE
1973-05-23,"Sweden","SWE",1375.79730478331,"Sweden_Austria_1973-05-23",TRUE
1973-05-23,"Austria","AUT",1332.36548766491,"Sweden_Austria_1973-05-23",TRUE
1973-05-23,"Thailand","THA",1186.64752741002,"Thailand_Malaysia_1973-05-23",FALSE
1973-05-23,"Malaysia","MAS",1298.02096775057,"Thailand_Malaysia_1973-05-23",FALSE
1973-05-23,"Thailand","THA",1181.21546754735,"Thailand_Malaysia_1973-05-23",TRUE
1973-05-23,"Malaysia","MAS",1303.45302761324,"Thailand_Malaysia_1973-05-23",TRUE
1973-05-23,"Uruguay","URU",1281.26692466229,"Uruguay_Argentina_1973-05-23",FALSE
1973-05-23,"Argentina","ARG",1383.05105397773,"Uruguay_Argentina_1973-05-23",FALSE
1973-05-23,"Uruguay","URU",1283.6606828807,"Uruguay_Argentina_1973-05-23",TRUE
1973-05-23,"Argentina","ARG",1380.65729575932,"Uruguay_Argentina_1973-05-23",TRUE
1973-05-24,"Hong Kong","HKG",1281.993097918,"Hong Kong_Vietnam Republic_1973-05-24",FALSE
1973-05-24,"Vietnam Republic",NA,1224.92331909074,"Hong Kong_Vietnam Republic_1973-05-24",FALSE
1973-05-24,"Hong Kong","HKG",1302.16177100857,"Hong Kong_Vietnam Republic_1973-05-24",TRUE
1973-05-24,"Vietnam Republic",NA,1204.75464600017,"Hong Kong_Vietnam Republic_1973-05-24",TRUE
1973-05-26,"Israel","ISR",1348.71173028376,"Israel_Japan_1973-05-26",FALSE
1973-05-26,"Japan","JPN",1344.88056998096,"Israel_Japan_1973-05-26",FALSE
1973-05-26,"Israel","ISR",1371.91719096791,"Israel_Japan_1973-05-26",TRUE
1973-05-26,"Japan","JPN",1321.67510929682,"Israel_Japan_1973-05-26",TRUE
1973-05-26,"Korea Republic","KOR",1409.73318757094,"Korea Republic_Hong Kong_1973-05-26",FALSE
1973-05-26,"Hong Kong","HKG",1302.12600634719,"Korea Republic_Hong Kong_1973-05-26",FALSE
1973-05-26,"Korea Republic","KOR",1415.25145340413,"Korea Republic_Hong Kong_1973-05-26",TRUE
1973-05-26,"Hong Kong","HKG",1291.08947468081,"Korea Republic_Hong Kong_1973-05-26",TRUE
1973-05-26,"Russia","RUS",1416.38151418208,"Russia_France_1973-05-26",FALSE
1973-05-26,"France","FRA",1267.82239486082,"Russia_France_1973-05-26",FALSE
1973-05-26,"Russia","RUS",1423.88638209677,"Russia_France_1973-05-26",TRUE
1973-05-26,"France","FRA",1252.81265903143,"Russia_France_1973-05-26",TRUE
1973-05-27,"Brazil","BRA",1539.49678339243,"Brazil_Bolivia_1973-05-27",FALSE
1973-05-27,"Bolivia","BOL",1123.65641055704,"Brazil_Bolivia_1973-05-27",FALSE
1973-05-27,"Brazil","BRA",1541.92486058367,"Brazil_Bolivia_1973-05-27",TRUE
1973-05-27,"Bolivia","BOL",1121.2283333658,"Brazil_Bolivia_1973-05-27",TRUE
1973-05-27,"Cameroon","CMR",1376.20942194259,"Cameroon_DR Congo_1973-05-27",FALSE
1973-05-27,"DR Congo",NA,1501.48471397193,"Cameroon_DR Congo_1973-05-27",FALSE
1973-05-27,"Cameroon","CMR",1399.923374033,"Cameroon_DR Congo_1973-05-27",TRUE
1973-05-27,"DR Congo",NA,1477.77076188153,"Cameroon_DR Congo_1973-05-27",TRUE
1973-05-27,"Mali","MLI",1432.57781709972,"Mali_Guinea_1973-05-27",FALSE
1973-05-27,"Guinea","GUI",1458.00484942935,"Mali_Guinea_1973-05-27",FALSE
1973-05-27,"Mali","MLI",1430.59418013376,"Mali_Guinea_1973-05-27",TRUE
1973-05-27,"Guinea","GUI",1458.99666791233,"Mali_Guinea_1973-05-27",TRUE
1973-05-27,"Uganda","UGA",1388.10937534749,"Uganda_Algeria_1973-05-27",FALSE
1973-05-27,"Algeria","ALG",1423.40235321036,"Uganda_Algeria_1973-05-27",FALSE
1973-05-27,"Uganda","UGA",1406.68951742244,"Uganda_Algeria_1973-05-27",TRUE
1973-05-27,"Algeria","ALG",1414.11228217288,"Uganda_Algeria_1973-05-27",TRUE
1973-05-27,"Tanzania","TAN",1253.60895278461,"Tanzania_Mauritius_1973-05-27",FALSE
1973-05-27,"Mauritius","MUR",1274.33036018597,"Tanzania_Mauritius_1973-05-27",FALSE
1973-05-27,"Tanzania","TAN",1252.48321592733,"Tanzania_Mauritius_1973-05-27",TRUE
1973-05-27,"Mauritius","MUR",1276.58183390053,"Tanzania_Mauritius_1973-05-27",TRUE
1973-05-27,"Czechoslovakia",NA,1291.80168513477,"Czechoslovakia_England_1973-05-27",FALSE
1973-05-27,"England","ENG",1479.39748678862,"Czechoslovakia_England_1973-05-27",FALSE
1973-05-27,"Czechoslovakia",NA,1298.83336886623,"Czechoslovakia_England_1973-05-27",TRUE
1973-05-27,"England","ENG",1472.36580305716,"Czechoslovakia_England_1973-05-27",TRUE
1973-05-27,"Haiti","HAI",1237.1860112396,"Haiti_Colombia_1973-05-27",FALSE
1973-05-27,"Colombia","COL",1010.69299186062,"Haiti_Colombia_1973-05-27",FALSE
1973-05-27,"Haiti","HAI",1220.41039007411,"Haiti_Colombia_1973-05-27",TRUE
1973-05-27,"Colombia","COL",1044.24423419161,"Haiti_Colombia_1973-05-27",TRUE
1973-05-27,"Romania","ROU",1295.58084690838,"Romania_German DR_1973-05-27",FALSE
1973-05-27,"German DR",NA,1399.27534431904,"Romania_German DR_1973-05-27",FALSE
1973-05-27,"Romania","ROU",1318.08292703929,"Romania_German DR_1973-05-27",TRUE
1973-05-27,"German DR",NA,1376.77326418813,"Romania_German DR_1973-05-27",TRUE
1973-05-28,"Korea Republic","KOR",1415.21258266616,"Korea Republic_Israel_1973-05-28",FALSE
1973-05-28,"Israel","ISR",1371.87951043169,"Korea Republic_Israel_1973-05-28",FALSE
1973-05-28,"Korea Republic","KOR",1422.32311695394,"Korea Republic_Israel_1973-05-28",TRUE
1973-05-28,"Israel","ISR",1357.65844185613,"Korea Republic_Israel_1973-05-28",TRUE
1973-05-29,"Haiti","HAI",1220.3768707639,"Haiti_Colombia_1973-05-29",FALSE
1973-05-29,"Colombia","COL",1044.21555339152,"Haiti_Colombia_1973-05-29",FALSE
1973-05-29,"Haiti","HAI",1224.46345246007,"Haiti_Colombia_1973-05-29",TRUE
1973-05-29,"Colombia","COL",1036.04238999917,"Haiti_Colombia_1973-05-29",TRUE
1973-06-02,"Czechoslovakia",NA,1298.72635207116,"Czechoslovakia_Denmark_1973-06-02",FALSE
1973-06-02,"Denmark","DEN",1135.67391643684,"Czechoslovakia_Denmark_1973-06-02",FALSE
1973-06-02,"Czechoslovakia",NA,1307.40120357621,"Czechoslovakia_Denmark_1973-06-02",TRUE
1973-06-02,"Denmark","DEN",1126.99906493179,"Czechoslovakia_Denmark_1973-06-02",TRUE
1973-06-03,"Algeria","ALG",1413.97634876504,"Algeria_Brazil_1973-06-03",FALSE
1973-06-03,"Brazil","BRA",1541.77664102319,"Algeria_Brazil_1973-06-03",FALSE
1973-06-03,"Algeria","ALG",1405.90339824889,"Algeria_Brazil_1973-06-03",TRUE
1973-06-03,"Brazil","BRA",1557.9225420555,"Algeria_Brazil_1973-06-03",TRUE
1973-06-03,"Morocco","MAR",1449.65466044713,"Morocco_Ivory Coast_1973-06-03",FALSE
1973-06-03,"Ivory Coast","CIV",1456.19316190392,"Morocco_Ivory Coast_1973-06-03",FALSE
1973-06-03,"Morocco","MAR",1466.60123032856,"Morocco_Ivory Coast_1973-06-03",TRUE
1973-06-03,"Ivory Coast","CIV",1439.24659202249,"Morocco_Ivory Coast_1973-06-03",TRUE
1973-06-05,"Zambia","ZAM",1412.16054815084,"Zambia_Madagascar_1973-06-05",FALSE
1973-06-05,"Madagascar","MAD",1347.56080122582,"Zambia_Madagascar_1973-06-05",FALSE
1973-06-05,"Zambia","ZAM",1425.28046820598,"Zambia_Madagascar_1973-06-05",TRUE
1973-06-05,"Madagascar","MAD",1334.44088117069,"Zambia_Madagascar_1973-06-05",TRUE
1973-06-05,"Madagascar","MAD",1334.44088117069,"Madagascar_Zambia_1973-06-05",FALSE
1973-06-05,"Zambia","ZAM",1425.28046820598,"Madagascar_Zambia_1973-06-05",FALSE
1973-06-05,"Madagascar","MAD",1356.21150273128,"Madagascar_Zambia_1973-06-05",TRUE
1973-06-05,"Zambia","ZAM",1403.50984664538,"Madagascar_Zambia_1973-06-05",TRUE
1973-06-06,"Finland","FIN",1009.32672676872,"Finland_German DR_1973-06-06",FALSE
1973-06-06,"German DR",NA,1376.58420501761,"Finland_German DR_1973-06-06",FALSE
1973-06-06,"Finland","FIN",1003.49864469602,"Finland_German DR_1973-06-06",TRUE
1973-06-06,"German DR",NA,1382.41228709032,"Finland_German DR_1973-06-06",TRUE
1973-06-06,"Haiti","HAI",1224.328935482,"Haiti_Uruguay_1973-06-06",FALSE
1973-06-06,"Uruguay","URU",1283.41390759039,"Haiti_Uruguay_1973-06-06",FALSE
1973-06-06,"Haiti","HAI",1224.3025989231,"Haiti_Uruguay_1973-06-06",TRUE
1973-06-06,"Uruguay","URU",1283.46658070817,"Haiti_Uruguay_1973-06-06",TRUE
1973-06-06,"Norway","NOR",1033.6339353001,"Norway_Republic of Ireland_1973-06-06",FALSE
1973-06-06,"Republic of Ireland",NA,1105.659708619,"Norway_Republic of Ireland_1973-06-06",FALSE
1973-06-06,"Norway","NOR",1033.97992671837,"Norway_Republic of Ireland_1973-06-06",TRUE
1973-06-06,"Republic of Ireland",NA,1104.96772578247,"Norway_Republic of Ireland_1973-06-06",TRUE
1973-06-06,"Poland","POL",1327.44287009247,"Poland_England_1973-06-06",FALSE
1973-06-06,"England","ENG",1472.16361707297,"Poland_England_1973-06-06",FALSE
1973-06-06,"Poland","POL",1352.22537146071,"Poland_England_1973-06-06",TRUE
1973-06-06,"England","ENG",1447.38111570472,"Poland_England_1973-06-06",TRUE
1973-06-06,"Tunisia","TUN",1343.80456367829,"Tunisia_Brazil_1973-06-06",FALSE
1973-06-06,"Brazil","BRA",1557.85835856752,"Tunisia_Brazil_1973-06-06",FALSE
1973-06-06,"Tunisia","TUN",1332.13377897001,"Tunisia_Brazil_1973-06-06",TRUE
1973-06-06,"Brazil","BRA",1569.5291432758,"Tunisia_Brazil_1973-06-06",TRUE
1973-06-08,"Faroe Islands","FRO",1455.73452923361,"Faroe Islands_Iceland_1973-06-08",FALSE
1973-06-08,"Iceland","ISL",978.656429743605,"Faroe Islands_Iceland_1973-06-08",FALSE
1973-06-08,"Faroe Islands","FRO",1417.47261592684,"Faroe Islands_Iceland_1973-06-08",TRUE
1973-06-08,"Iceland","ISL",1016.91834305037,"Faroe Islands_Iceland_1973-06-08",TRUE
1973-06-09,"Italy","ITA",1424.39103858604,"Italy_Brazil_1973-06-09",FALSE
1973-06-09,"Brazil","BRA",1569.46448161761,"Italy_Brazil_1973-06-09",FALSE
1973-06-09,"Italy","ITA",1449.1926771877,"Italy_Brazil_1973-06-09",TRUE
1973-06-09,"Brazil","BRA",1544.66284301595,"Italy_Brazil_1973-06-09",TRUE
1973-06-10,"China",NA,1513.85745547481,"China_Pakistan_1973-06-10",FALSE
1973-06-10,"Pakistan","PAK",1166.87117384204,"China_Pakistan_1973-06-10",FALSE
1973-06-10,"China",NA,1517.36304195037,"China_Pakistan_1973-06-10",TRUE
1973-06-10,"Pakistan","PAK",1163.36558736649,"China_Pakistan_1973-06-10",TRUE
1973-06-10,"Russia","RUS",1423.5930990158,"Russia_England_1973-06-10",FALSE
1973-06-10,"England","ENG",1447.30161039937,"Russia_England_1973-06-10",FALSE
1973-06-10,"Russia","RUS",1412.55232850773,"Russia_England_1973-06-10",TRUE
1973-06-10,"England","ENG",1469.38315141552,"Russia_England_1973-06-10",TRUE
1973-06-12,"Myanmar","MYA",1528.33629169494,"Myanmar_Malaysia_1973-06-12",FALSE
1973-06-12,"Malaysia","MAS",1303.095070592,"Myanmar_Malaysia_1973-06-12",FALSE
1973-06-12,"Myanmar","MYA",1523.9091429982,"Myanmar_Malaysia_1973-06-12",TRUE
1973-06-12,"Malaysia","MAS",1307.52221928874,"Myanmar_Malaysia_1973-06-12",TRUE
1973-06-13,"Austria","AUT",1331.98129842969,"Austria_Brazil_1973-06-13",FALSE
1973-06-13,"Brazil","BRA",1544.57799398091,"Austria_Brazil_1973-06-13",FALSE
1973-06-13,"Austria","AUT",1340.24106310368,"Austria_Brazil_1973-06-13",TRUE
1973-06-13,"Brazil","BRA",1536.31822930692,"Austria_Brazil_1973-06-13",TRUE
1973-06-13,"Hungary","HUN",1361.55480944156,"Hungary_Sweden_1973-06-13",FALSE
1973-06-13,"Sweden","SWE",1375.40059192995,"Hungary_Sweden_1973-06-13",FALSE
1973-06-13,"Hungary","HUN",1358.91347817157,"Hungary_Sweden_1973-06-13",TRUE
1973-06-13,"Sweden","SWE",1378.04192319994,"Hungary_Sweden_1973-06-13",TRUE
1973-06-14,"Algeria","ALG",1405.69103443897,"Algeria_Uganda_1973-06-14",FALSE
1973-06-14,"Uganda","UGA",1406.34183540843,"Algeria_Uganda_1973-06-14",FALSE
1973-06-14,"Algeria","ALG",1403.99925051558,"Algeria_Uganda_1973-06-14",TRUE
1973-06-14,"Uganda","UGA",1409.72540325521,"Algeria_Uganda_1973-06-14",TRUE
1973-06-14,"Guinea","GUI",1458.63605749072,"Guinea_Mali_1973-06-14",FALSE
1973-06-14,"Mali","MLI",1430.24058976458,"Guinea_Mali_1973-06-14",FALSE
1973-06-14,"Guinea","GUI",1456.14534294918,"Guinea_Mali_1973-06-14",TRUE
1973-06-14,"Mali","MLI",1435.22201884765,"Guinea_Mali_1973-06-14",TRUE
1973-06-14,"Mauritius","MUR",1276.26630973008,"Mauritius_Tanzania_1973-06-14",FALSE
1973-06-14,"Tanzania","TAN",1252.17364805066,"Mauritius_Tanzania_1973-06-14",FALSE
1973-06-14,"Mauritius","MUR",1271.51791116293,"Mauritius_Tanzania_1973-06-14",TRUE
1973-06-14,"Tanzania","TAN",1254.54784733424,"Mauritius_Tanzania_1973-06-14",TRUE
1973-06-14,"DR Congo",NA,1477.40551119302,"DR Congo_Cameroon_1973-06-14",FALSE
