"match_id","model_version","feature_cutoff_date","date","home_team","away_team","home_goals","away_goals","venue","feature_source_date","elo_diff","actual_outcome","xgf_ewma_diff","xga_ewma_diff","xgd_ewma_diff","shots_ewma_diff","form_index_diff","log_squad_value_diff","log_top11_value_diff","log_top15_value_diff","median_player_value_diff","squad_value_concentration_diff","avg_age_diff","total_caps_diff","total_goals_diff","num_players_with_value_diff","missing_value_share_diff","log_top23_value_diff","top5_value_share_diff","top11_to_top23_ratio_diff","value_drop_11_to_23_diff","value_weighted_avg_age_diff","top11_avg_age_diff","top11_u24_value_share_diff","top11_over30_value_share_diff","log_goalkeeper_value_diff","log_defense_value_diff","log_midfield_value_diff","log_attack_value_diff","log_top1_goalkeeper_value_diff","log_top4_defense_value_diff","log_top4_midfield_value_diff","log_top3_attack_value_diff","defense_value_share_diff","midfield_value_share_diff","attack_value_share_diff","squad_value_momentum_6m_diff","squad_value_momentum_12m_diff","top11_value_momentum_6m_diff","top11_value_momentum_12m_diff","home_attack_ability","away_attack_ability","home_defense_ability","away_defense_ability","attack_ability_diff","defense_ability_diff","goal_ability_source_date"
"KO_608","hybrid",2026-06-10,2026-06-28,"England","United States",NA,NA,"neutral",2026-06-09,115.537328682,NA,0,0,0,0,0,2.1195446946093,1.2630482367963,1.286797152945,-375000,-0.306250359021914,4.0523396856552,0,0,1299,-0.596492077447741,1.3654912317378,-0.163434137122746,-0.069648472001413,-0.138243319053447,0.0954065401718012,0.207329973243699,0.141585067319461,0.0604651162790698,2.0719167395896,2.1579303964156,2.1125891256904,2.0938031952971,1.3862942539771,0.938763580806999,1.637089436237,0.966552560267399,0.011151193922937,-0.002837806537825,-0.00696924896252199,-0.0468561587436404,-0.0671947979304513,-0.064303586215992,-0.130545424051287,1.564611212893,1.34951587798203,0.428722494146464,0.766919889573172,0.215095334910964,-0.338197395426708,2026-06-09
"KO_609","hybrid",2026-06-10,2026-06-28,"Croatia","United States",NA,NA,"neutral",2026-06-09,61.30100064197,NA,0,0,0,0,0,0.0375357075509015,-0.0822380979550026,-0.1355230280111,-225000,-0.060083507133204,2.5737938501954,0,0,143,-0.259085939940208,-0.150822889351499,0.017381002043595,0.0507797537619701,0.084946741854637,1.304004985855,0.783772011698098,0.249060150375939,0.164285714285714,0.623855374195902,0.475270072760598,-0.2092081697301,-0.3711677819309,0.451985071795001,0.591567382667698,-0.290802196633798,-0.991192022578701,0.156500267951271,-0.089521541984035,-0.092004250738313,-0.0102044087819273,-0.0358181573879542,0.0431495366367969,-0.006155791787144,1.31889285996343,1.34951587798203,0.752875146683041,0.766919889573172,-0.030623018018604,-0.0140447428901308,2026-06-09
"KO_610","hybrid",2026-06-10,2026-06-28,"Ghana","United States",NA,NA,"neutral",2026-06-09,-181.16356523534,NA,0,0,0,0,0,-0.2674575365726,-0.221910758066301,-0.284900428571699,-425000,0.024804356863652,2.4434205044548,0,0,99,-0.431021772672724,-0.326219096896601,0.112260504337404,0.078641324152745,0.126938222738571,0.8609796178146,0.0920913446580975,0.108329730898087,0.139630390143737,-2.3409688120804,-0.760824255378502,-1.3798360436847,0.6490443346894,-2.9957295592723,-0.980829234072303,-1.5373345844003,0.402022760504501,-0.110974250944709,-0.27480664432027,0.411503934163751,-0.0317516139876055,-0.016271982073743,-0.0150480931299875,0.052429696291658,1.01961395406582,1.34951587798203,0.818582341783278,0.766919889573172,-0.329901923916215,0.0516624522101059,2026-06-09
"KO_611","hybrid",2026-06-10,2026-06-28,"Panama","United States",NA,NA,"neutral",2026-06-09,-43.2034545778201,NA,0,0,0,0,0,-3.3581453907795,-2.7530440778434,-2.893859680419,-325000,0.442559992071259,1.3414751755537,0,0,-155,0.030971324825119,-3.0626264604225,0.54893313015936,0.259548649648538,0.293889714204867,2.7640484273307,3.7789807728206,-0.0723684210526316,0.587096774193548,-16.701707000238,-2.5826159435538,-6.6585424475955,-3.0694104690863,-15.7614208498767,-1.9759007921354,-5.8767983148059,-2.7829513529179,0.333904037463299,-0.394316910103776,0.091798296146715,0.0044228808005436,-0.0453915458645611,0.0028497162111023,-0.0814106271106385,1.19105381563512,1.34951587798203,0.862714713441562,0.766919889573172,-0.158462062346911,0.0957948238683899,2026-06-09
"KO_612","hybrid",2026-06-10,2026-06-28,"Mexico","Paraguay",NA,NA,"neutral",2026-06-09,107.88122523866,NA,0,0,0,0,0,0.282439227742099,0.1466034729957,0.162908564021599,925000,-0.0924770590569951,-4.1289947752473,0,0,-4,0.323433851152401,0.202236865232098,-0.053592440087685,-0.042544924720738,-0.066703216374269,1.1649137829755,-0.1704934353805,-0.394736842105263,-0.097288676236045,3.6888599543138,0.3165133778013,0.0956465104162021,0.385591988108402,2.9957132737535,0.0152674716646004,-0.134919315094599,0.674455029378699,0.010122236947342,-0.058817003356024,0.039383670024613,-0.0300881031316713,-0.0877365638564811,-0.0491411025287931,-0.13132242215492,1.09310791460031,0.700222420969161,0.607201448536691,0.768082774916178,0.392885493631146,-0.160881326379487,2026-06-09
"KO_613","hybrid",2026-06-10,2026-06-28,"South Africa","Paraguay",NA,NA,"neutral",2026-06-09,-119.08540412827,NA,0,0,0,0,0,-1.4569080129733,-1.5193245948887,-1.5401852383797,-25000,-0.0440554243472411,-0.3715095894621,0,0,-13,0.030612244897959,-1.5339146609897,0.02912762564216,0.011554894015822,0.0168875763222349,1.8265451987958,2.3062659448696,-0.354656681784622,-0.037988257216187,1.2527486829647,-2.9368132793863,-1.6529229462569,-0.880591946003197,1.2527486829647,-2.8660539404743,-2.5552872159673,-0.523248118301499,-0.225548679172271,-0.06144598262345,0.282516190860365,0.0156539000689655,-0.0316847892670076,-0.0064246413880724,-0.0771274875467259,1.05888352856168,0.700222420969161,0.62538199767601,0.768082774916178,0.358661107592522,-0.142700777240168,2026-06-09
"KO_614","hybrid",2026-06-10,2026-06-28,"Korea Republic","Paraguay",NA,NA,"neutral",2026-06-09,35.7312843462898,NA,0,0,0,0,0,-0.215865294646402,-0.136040802951602,-0.180608292625099,375000,0.060501697582561,-3.6420824489399,0,0,-15,0.355046280807405,-0.2268140707904,0.154151170597849,0.074705930616781,0.101174365981956,1.4560710119615,1.2223259286914,-0.364586088336419,-0.013003614564048,-10.8197982842103,-0.371864302575002,-0.123407051528797,-0.1933067804435,-10.8197982842103,-0.1322135756532,-0.358062860853202,0.1541506745363,-0.042181175380294,0.033438796817183,0.008269164314964,-0.0916218600111485,-0.202884753807897,-0.153898420192185,-0.30122607602431,1.38870939605447,0.700222420969161,0.662783525643281,0.768082774916178,0.688486975085314,-0.105299249272897,2026-06-09
"KO_615","hybrid",2026-06-10,2026-06-28,"Czech Republic","Paraguay",NA,NA,"neutral",2026-06-09,-22.3440623085301,NA,0,0,0,0,0,0.328778656251,0.135174777259198,0.146213685560902,-50000,-0.128154539580544,-1.4413637376956,0,0,86,0.174050107848017,0.167849523119799,-0.091823075351849,-0.02527395194531,-0.0387258855952141,0.942943150467002,-1.8901126252256,-0.103549102641661,-0.041036499294213,6.8601194462158,0.156569057521999,-0.0970693561878981,0.167900893744001,5.5606617081386,0.1431008395381,-0.5742859626179,0.554310719945299,-0.046198760044227,-0.11971065704539,-0.053860891997214,-0.0454432468699792,-0.0602042835120322,-0.0752759455468954,-0.0663781396904571,1.26966846683637,0.700222420969161,0.87034536767269,0.768082774916178,0.56944604586721,0.102262592756512,2026-06-09
"KO_616","hybrid",2026-06-10,2026-06-28,"Canada","Paraguay",NA,NA,"neutral",2026-06-09,39.30857436573,NA,0,0,0,0,0,0.155951023507697,0.329556142460099,0.267208914598701,-75000,0.138034636589773,-2.5606305781076,0,0,0,-0.045828857858933,0.191190158993699,0.180354043916523,0.116669776760723,0.150662276089804,-1.2914855354473,-2.0613527471844,-0.281172173335547,-0.302479384581327,3.9318060250811,0.519535522987997,-0.619171354044898,0.271807838044001,2.9957132737535,0.767255136230101,-0.672012849880602,0.729514805550998,0.128049394963394,-0.186185586439223,0.044521101027895,-0.067609707984392,-0.0760787707424662,-0.0996489498072748,-0.120220008456233,1.25242401322394,0.700222420969161,0.65015567340821,0.768082774916178,0.552201592254782,-0.117927101507968,2026-06-09
"KO_617","hybrid",2026-06-10,2026-06-28,"Bosnia and Herzegovina","Paraguay",NA,NA,"neutral",2026-06-09,-165.74445660929,NA,0,0,0,0,0,0.0963402321897,-0.245317406369701,-0.250201583751299,-25000,-0.210714199819054,0.00211139987240117,0,0,101,-0.240855358536857,-0.2248691755427,-0.120568937044796,-0.015913286879876,-0.024086749010044,1.2244866383258,-1.4353804990356,-0.198548501298088,-0.061108488710566,5.265257616029,0.145285440132099,0.0559448079698015,-0.0740401994599971,4.4997898927524,0.0152674716646004,-1.0130582497506,0.259511187019498,0.014649174748713,-0.013666686105383,-0.056779387418916,0.0190939204321623,-0.0149014782420132,0.0250971904872586,-0.0050375754494428,0.941640684826591,0.700222420969161,1.09824841461675,0.768082774916178,0.24141826385743,0.330165639700575,2026-06-09
"KO_618","hybrid",2026-06-10,2026-06-28,"Qatar","Paraguay",NA,NA,"neutral",2026-06-09,-171.11618349633,NA,0,0,0,0,0,-2.5623978524439,-2.2450611748121,-2.3632339970615,175000,0.271914418010538,-0.6097895238406,0,0,-53,0.23167044595616,-2.4855964669628,0.390210474015291,0.213793103448276,-0.750730994152047,3.5012520674623,3.3053325866467,-0.394736842105263,0.197177726926011,-10.8197982842103,-3.0228878510905,-3.1354938088987,-2.023752520107,-10.8197982842103,-2.7756699257194,-3.0871660733992,-1.2809337491657,-0.107767561897754,-0.150585002656173,0.258671900335501,-0.00512246994838961,-0.0608940972865,-0.0266682468450838,-0.101469459228053,1.10860490362746,0.700222420969161,0.969509130956953,0.768082774916178,0.408382482658301,0.201426356040775,2026-06-09
"KO_619","hybrid",2026-06-10,2026-06-28,"Switzerland","Paraguay",NA,NA,"neutral",2026-06-09,76.2277289614999,NA,0,0,0,0,0,1.0265696725734,0.777230293030801,0.7875357950684,175000,-0.160677242459633,-2.7434833294246,0,0,106,0.0103741496598639,0.7953302358688,-0.109691649183004,-0.014102288830678,-0.021295510281079,0.00602532606919937,-1.4784394250514,-0.104414261460102,-0.195529145444256,7.0626000068737,0.807461464884998,1.0800946695989,0.723518269362103,6.6845917528679,0.347401298123302,0.633129161725499,0.9526583532937,-0.057461846401754,0.018980368685334,-0.094757500292545,-0.0118492083293695,-0.0239564250133278,0.0019635657121242,0.027464223592943,1.30463852180877,0.700222420969161,0.827966975863142,0.768082774916178,0.604416100839613,0.0598842009469643,2026-06-09
"KO_620","hybrid",2026-06-10,2026-06-28,"Brazil","Paraguay",NA,NA,"neutral",2026-06-09,208.44756406375,NA,0,0,0,0,0,3.1700826528194,1.9608357917346,2.0280661926077,25000,-0.510808863994524,-0.0243966903874977,0,0,1551,-0.163439346817704,2.1485493429981,-0.356314458454777,-0.134557660831692,-0.240751570283734,0.120017998804499,-1.4129799016863,-0.326835607537362,-0.262833008447044,7.702536122502,3.1128322290075,2.8733189520576,3.3590008331344,5.8289256766337,1.9348602865439,1.3814281569293,2.576280889251,-0.016249403684565,-0.088641094787699,0.07536781588725,-0.020976693412738,-0.0622344129702484,-0.0450173854908335,-0.107623324794858,1.32381869660493,0.700222420969161,0.60168075999864,0.768082774916178,0.623596275635773,-0.166402014917538,2026-06-09
"KO_621","hybrid",2026-06-10,2026-06-28,"Morocco","Paraguay",NA,NA,"neutral",2026-06-09,124.2652438393,NA,0,0,0,0,0,1.6688900675291,1.1330984587922,1.1953621781746,75000,-0.302005637837229,-0.8591184636465,0,0,221,-0.3433143749303,1.2732414948729,-0.22457442678323,-0.102809213154041,-0.175401427297056,-1.7435381310874,-3.2916433327111,-0.067053226286054,-0.262414510853405,5.4067033303181,1.7657264107392,1.557452996696,1.6499285603001,5.1929369622013,1.45323382022,0.878699746582399,1.1585104048401,0.029693894055059,-0.036402345781007,-0.00680777452081099,0.0281637668846706,0.026201536239391,-0.0066961137151508,-0.0492837062088117,1.48435878240835,0.700222420969161,0.302931981966392,0.768082774916178,0.784136361439186,-0.465150792949786,2026-06-09
"KO_622","hybrid",2026-06-10,2026-06-28,"Haiti","Paraguay",NA,NA,"neutral",2026-06-09,-102.77063328467,NA,0,0,0,0,0,-1.0078557270596,-0.756516784572902,-0.8461293980818,-125000,0.208047401387616,0.1026600920998,0,0,-31,-0.389625850340136,-0.946039196409501,0.278126658405285,0.164059533288418,0.201293927966333,-0.131946655952699,0.107273971750299,-0.394736842105263,-0.21988850631251,2.197206799756,-1.397842401933,-1.1363169985569,-0.704667006363298,1.6094219126261,-1.2620365273543,-1.0937696256387,-0.097163744674301,-0.094307287910263,-0.041614928263298,0.128367536207104,0.0350435710598198,0.0354665010124648,0.0172738741717531,0.002853171562055,1.69082197207606,0.700222420969161,0.856741737362262,0.768082774916178,0.990599551106904,0.0886589624460843,2026-06-09
"KO_623","hybrid",2026-06-10,2026-06-28,"Scotland","Paraguay",NA,NA,"neutral",2026-06-09,-64.3493191713201,NA,0,0,0,0,0,1.2075366159432,0.6297775625283,0.6468869352105,-125000,-0.319517099038605,0.429070363464803,0,0,746,-0.357965713219666,0.663398701814998,-0.218761715484402,-0.02599375267961,-0.039866508170739,1.7015777548801,-1.0535747619937,-0.348007870142646,-0.072224954910641,5.5797099016579,1.3347132477048,1.4183826616493,0.685630001772701,3.912003405628,0.8625653147358,0.663588368900999,0.287682063192598,0.039604756399712,0.081026589364784,-0.14737489898212,-0.0287537501570227,-0.058743939022925,-0.0723382834696622,-0.110771851847098,1.120085325941,0.700222420969161,0.945846143958816,0.768082774916178,0.419862904971836,0.177763369042638,2026-06-09
"KO_624","hybrid",2026-06-10,2026-06-28,"United States","Paraguay",NA,NA,"neutral",2026-06-09,14.00365999928,NA,0,0,0,0,0,1.2940729668361,0.9808292475293,1.028951111858,350000,-0.195802806765124,-3.8774748830522,0,0,106,0.158501185490483,1.0753554219602,-0.185364321834135,-0.0709127789046651,-0.115588450292398,-1.4621507954228,-2.7089789061042,-0.322368421052631,-0.324561403508772,5.8819087160277,1.2695700710862,1.4646634140107,1.0151987456183,4.9416225656664,0.996096705736903,0.731247016720598,1.2788740857713,-0.00706868518471804,0.064209269844571,-0.088206672384517,0.0159337332536111,0.00997653258060541,-0.0033726843190926,0.006086446619679,1.34951587798203,0.700222420969161,0.766919889573172,0.768082774916178,0.649293457012871,-0.00116288534300646,2026-06-09
"KO_625","hybrid",2026-06-10,2026-06-28,"Australia","Paraguay",NA,NA,"neutral",2026-06-09,15.2872781247299,NA,0,0,0,0,0,-0.554281163284401,-1.1065383361873,-1.083911815268,75000,-0.30896384769263,-4.1450691956836,0,0,66,0.161112546284337,-1.030309297848,-0.208286275386551,-0.057704481092787,-0.0923534521538151,1.5523139628321,0.459461141185898,0.0614965796454,-0.046046814649356,5.0336806975204,-0.619898732558102,-0.503299272471899,-0.819779809114397,3.6888599543138,-0.901023214755,-1.3388920675687,-1.0237109144392,-0.018547302655502,0.018055385321044,-0.084513927539888,0.00269006970120955,-0.0025251292384106,-0.0345943119080942,0.010692794719205,1.34747905725856,0.700222420969161,0.536307804961195,0.768082774916178,0.647256636289401,-0.231774969954983,2026-06-09
"KO_626","hybrid",2026-06-10,2026-06-28,"Turkey","Paraguay",NA,NA,"neutral",2026-06-09,59.8674410574799,NA,0,0,0,0,0,1.7563206160087,1.071944035817,1.0884280983355,-250000,-0.360835874245235,-0.7591841322429,0,0,1817,-0.427469887037384,1.1269427906324,-0.251355373029141,-0.042072818339434,-0.065921184342237,-1.2295414602313,-3.3511293634497,0.148806701438281,-0.213450292397661,7.2936777343976,1.7231375177644,1.7146059799763,1.5841517176399,5.7037625415228,0.849493233339302,0.9783991060403,1.4663370403034,-0.009531524540345,-0.014103759884934,-0.057325570365969,-0.0143492429000283,-0.0026776836048015,-0.0326562886717809,0.036792107326597,1.39210482751631,0.700222420969161,0.922330673935859,0.768082774916178,0.691882406547148,0.154247899019681,2026-06-09
"KO_627","hybrid",2026-06-10,2026-06-28,"Germany","Paraguay",NA,NA,"neutral",2026-06-09,133.64268163852,NA,0,0,0,0,0,2.8744978491981,1.863672043407,1.9255506291928,-25000,-0.463121892829721,0.614490456630101,0,0,1268,-0.481981222240962,2.0226887191032,-0.334961859019717,-0.11558645859552,-0.200957751521661,-0.863741411696001,-4.1436127185614,0.101861797350519,-0.270139634801289,8.2996140235681,2.8414448770762,2.9864945296345,2.5375840650355,6.3279168196435,1.5621850032659,1.9583155292351,1.9245189274424,-0.009494760849793,0.040909596868401,-0.10367031642974,-0.00060972256356351,-0.008426893266666,0.0079372822844839,-0.0118573006659164,1.70399198223421,0.700222420969161,0.779351812735399,0.768082774916178,1.00376956126505,0.0112690378192211,2026-06-09
"KO_628","hybrid",2026-06-10,2026-06-28,"Curaçao","Paraguay",NA,NA,"neutral",2026-06-09,-232.21355649676,NA,0,0,0,0,0,-1.3721839219162,-1.5581445851518,-1.5511542693492,-75000,-0.123551576951679,-0.190538837649399,0,0,7,-0.486703772418058,-1.5435532895178,-0.068603300098013,-0.0113884946146781,-0.017137244152047,1.0810215988122,-0.313608362889703,-0.344736842105263,-0.103728070175439,1.7917428027558,-0.919850883382402,-1.981695395967,-1.4194366137273,1.3862793613074,-1.0564373058911,-2.1251295826671,-1.6471780851463,0.167035437825846,-0.157544549151367,-0.016728227955877,0.00182858471995573,-0.0640377653104061,-0.0266682468450838,-0.101469459228053,1.41341341887529,0.700222420969161,0.816386613491288,0.768082774916178,0.713190997906133,0.04830383857511,2026-06-09
"KO_629","hybrid",2026-06-10,2026-06-28,"Ivory Coast","Paraguay",NA,NA,"neutral",2026-06-09,-8.33616216606015,NA,0,0,0,0,0,1.4547868097984,1.0838844761533,1.1320807283812,-25000,-0.225625465693055,-0.670393427859498,0,0,190,-0.341384260126069,1.1706656015507,-0.196563148055652,-0.065351281578462,-0.105701320561543,-2.0039707823474,-4.1311679422563,0.094877401218179,-0.324561403508772,4.9089517881212,1.6146729379541,0.680111605093103,1.7522215105798,4.0943248957554,1.3470736251974,0.217301271897501,1.5163474604612,0.050631808248266,-0.186114459380877,0.125551502345823,0.0361997489990174,0.0156942682896748,0.0731029065885381,0.008186453405539,1.29514290504177,0.700222420969161,0.523294537414836,0.768082774916178,0.594920484072607,-0.244788237501343,2026-06-09
"KO_630","hybrid",2026-06-10,2026-06-28,"Ecuador","Paraguay",NA,NA,"neutral",2026-06-09,115.10680455543,NA,0,0,0,0,0,0.822027421690798,0.921540082478799,0.865940500470302,675000,0.0761813841134219,-2.143462362151,0,0,-7,-0.10236169939674,0.8347066030387,0.218448175342484,0.071320789769737,0.096971158262147,-2.6280064611128,-3.9066641777114,-0.281298796730045,-0.307109396527969,-10.8197982842103,1.3431402638184,0.842595387300701,-0.0218222861921973,-10.8197982842103,1.4604023096472,0.870602536415401,-0.2513144176989,0.199721235035001,0.00717362542378902,-0.206575524677216,0.0371656137232499,0.0058505187115116,0.0070527830026635,-0.0605020208857925,0.794391931440539,0.700222420969161,0.498879352772066,0.768082774916178,0.0941695104713781,-0.269203422144112,2026-06-09
"KO_631","hybrid",2026-06-10,2026-06-28,"Netherlands","Paraguay",NA,NA,"neutral",2026-06-09,138.94191708002,NA,0,0,0,0,0,2.703344906626,1.7755468739642,1.8389523900933,-1e+05,-0.440183460155102,-0.1000835726562,0,0,1286,-0.432793052912483,1.9547380572589,-0.329217213138492,-0.128980334051724,-0.228814203661705,-1.1330583979072,-2.9882396863917,-0.223860170485649,-0.324561403508772,7.5771019413173,3.0529070688279,2.725164686273,2.0612035333576,6.5510603638148,1.9481055132355,1.778729952799,1.5163474604612,0.122199973951511,0.00761501190460201,-0.171739832141616,-0.0232452436212327,-0.0403539034026253,-0.0443417554365517,-0.0697686915578369,1.7016912926574,0.700222420969161,0.719773871707976,0.768082774916178,1.00146887168824,-0.0483089032082017,2026-06-09
"KO_632","hybrid",2026-06-10,2026-06-28,"Japan","Paraguay",NA,NA,"neutral",2026-06-09,127.3604347923,NA,0,0,0,0,0,1.0066389126509,0.591677716477498,0.6550170612607,475000,-0.247282687836119,-2.8841034980481,0,0,80,0.27936114857644,0.741937341116898,-0.204695763911542,-0.109688013136289,-0.18904005564072,-0.00710761219199796,-1.4819239624168,-0.297649463464486,-0.266308976324306,6.2633783008868,0.631411351802797,0.850727932306501,1.2066564125137,5.991444597308,0.430782905323202,0.1188612007007,1.0608719364688,-0.091367383779654,-0.049834959225993,0.080254319702148,-0.0295617265829158,-0.077673985255931,-0.0786894313498898,-0.153490643732859,1.810386272713,0.700222420969161,0.50662213945804,0.768082774916178,1.11016385174384,-0.261460635458138,2026-06-09
"KO_633","hybrid",2026-06-10,2026-06-28,"Tunisia","Paraguay",NA,NA,"neutral",2026-06-09,-45.7247875760402,NA,0,0,0,0,0,-0.553614348419401,-0.7849547193542,-0.773449720633998,-25000,-0.150371994610282,2.0749225218302,0,0,33,-0.359707817553251,-0.748441200007999,-0.102931419811551,-0.0281894038403541,-0.043359199280252,1.7284400392867,-0.0204094331405003,-0.087044534412955,0.00236167341430499,2.3978770911785,-0.596396597243,-0.288607563782797,-0.872126287336997,2.3978770911785,-0.878550360586498,-0.784581363383801,-0.587786635272501,-0.012230328054632,0.104748025673092,-0.098864287845108,-0.0422001001597678,-0.113902395586326,-0.0827577124471794,-0.157558924830149,1.06322709936516,0.700222420969161,0.56075196908505,0.768082774916178,0.363004678396001,-0.207330805831128,2026-06-09
"KO_634","hybrid",2026-06-10,2026-06-28,"Sweden","Paraguay",NA,NA,"neutral",2026-06-09,-0.294447263990151,NA,0,0,0,0,0,1.5943477736682,1.4207805305378,1.4032963103825,75000,-0.116012703820494,-2.8000996184907,0,0,229,0.051866296256723,1.3785054805824,-0.070328617597099,0.0339494891997959,0.04826264991575,-1.3273029588878,-3.2799452429843,-0.161685994647636,-0.292781742491823,5.2230349900642,1.3251399219089,1.530550858946,1.7905105104774,2.9957132737535,0.8625653147358,1.1018432962837,2.1848020244673,-0.068924227569698,-0.021335027926973,0.07855109986931,-0.0474916038765727,-0.0308151572427882,-0.109965106260972,-0.0800553647700933,1.25853410274528,0.700222420969161,1.00612425700015,0.768082774916178,0.558311681776123,0.238041482083971,2026-06-09
"KO_635","hybrid",2026-06-10,2026-06-28,"Belgium","Paraguay",NA,NA,"neutral",2026-06-09,116.08375580393,NA,0,0,0,0,0,2.1777663419283,1.2726147307332,1.3562287996169,-125000,-0.433589120288474,-0.266167848653499,0,0,938,-0.403821830239633,1.4737366744068,-0.321012570549686,-0.143236912349512,-0.259740003161056,-1.1885925931234,-3.7891854893909,-0.043385490753912,-0.255765334712703,7.8050470526118,1.9478608936705,2.2511359687559,2.0112546547572,6.3279168196435,0.996096705736903,1.0071780703832,1.7475882203295,-0.059980937685822,0.026279619516137,-0.055594546986499,-0.00470632571795449,-0.0479857119719967,-0.0242082210102729,-0.118522247569228,1.66523784676903,0.700222420969161,0.643735871266739,0.768082774916178,0.965015425799866,-0.124346903649439,2026-06-09
"KO_636","hybrid",2026-06-10,2026-06-28,"Egypt","Paraguay",NA,NA,"neutral",2026-06-09,13.4468234291498,NA,0,0,0,0,0,-0.127368990074203,0.0840831165030984,0.00311284295630188,-75000,0.171442890988413,1.34728705993,0,0,-11,-0.094625850340136,-0.0833816083394012,0.295310310231179,0.143328335832084,0.179779758536125,2.2042770252136,2.5678551428038,-0.394736842105263,0.054470854555744,0.9162787320421,-1.5002573978174,-1.8265864219836,0.738996156933201,0.6931371807099,-1.4400196613752,-2.0100602705564,1.3093332929468,-0.218039101085412,-0.282089901535818,0.499541555667947,-0.177602502748297,-0.272729848448535,-0.217021973938454,-0.334243901928485,1.06185576727317,0.700222420969161,0.511509680696818,0.768082774916178,0.361633346304013,-0.25657309421936,2026-06-09
"KO_637","hybrid",2026-06-10,2026-06-28,"Iran","Paraguay",NA,NA,"neutral",2026-06-09,93.3734141585198,NA,0,0,0,0,0,-1.1658048014473,-1.3250507116478,-1.299023189355,375000,-0.1071839426452,1.2398459726122,0,0,-17,-0.40391156462585,-1.2450342740682,-0.092186939690035,-0.0604583935577121,-0.097128133866018,2.692714035922,2.0011200298674,-0.394736842105263,0.338804933124891,4.3174683804029,-1.7846767923804,-2.1981499266919,-0.592644244658199,3.4011780485286,-1.7948409813495,-2.3523464178889,-0.621688184649301,-0.134757982085787,-0.222251160209715,0.280484215781994,-0.0353972335838932,-0.136355074940514,-0.0749868225591328,-0.239939129225491,1.47457872697274,0.700222420969161,0.568671577412173,0.768082774916178,0.774356306003582,-0.199411197504005,2026-06-09
"KO_638","hybrid",2026-06-10,2026-06-28,"New Zealand","Paraguay",NA,NA,"neutral",2026-06-09,-92.4608656196901,NA,0,0,0,0,0,-1.6674513571052,-1.5560634190346,-1.590522050664,175000,0.085789206504616,-4.1458324602942,0,0,-35,0.159183673469388,-1.6154906484699,0.134280425986368,0.048138289918354,0.067269698848646,2.0944585671265,1.8079771016116,-0.332366779735201,0.205584126636758,2.5649308961219,-1.5076375043888,-1.8265864219836,-1.7285984668943,1.6094219126261,-1.4335471477074,-1.9814869021948,-1.098612214594,0.050607021658908,-0.050785736227024,-0.021498565555556,-0.0433013794217736,-0.0693187466618497,-0.079311978198195,-0.117964677916916,1.58253342373891,0.700222420969161,0.729025569830337,0.768082774916178,0.88231100276975,-0.0390572050858411,2026-06-09
"KO_639","hybrid",2026-06-10,2026-06-28,"Spain","Paraguay",NA,NA,"neutral",2026-06-09,243.35897392848,NA,0,0,0,0,0,3.2246239162529,1.8430527562326,1.9255506291928,-25000,-0.545202429083906,1.3978845125165,0,0,1888,-0.464579746144654,2.083742617541,-0.391445373905441,-0.168181145478763,-0.317281920077973,-0.3236782775029,-3.9858129550122,0.216374269005848,-0.324561403508772,8.5947821746445,3.3558964544899,3.1836042146976,2.9185086262088,6.5510603638148,1.8658674153744,1.6751892742158,2.0977906478565,0.040965898643917,-0.013873587780366,-0.095576411253217,-0.0203415838603043,-0.0712229990374525,-0.0540672209956625,-0.162094080962788,1.8027908451069,0.700222420969161,0.590085942655241,0.768082774916178,1.10256842413774,-0.177996832260937,2026-06-09
"KO_640","hybrid",2026-06-10,2026-06-28,"Cape Verde","Paraguay",NA,NA,"neutral",2026-06-09,-57.9160897614001,NA,0,0,0,0,0,-0.661558156894902,-0.7849547193542,-0.8183622765388,-50000,-0.084521225553818,1.8756346228826,0,0,32,-0.406731113498031,-0.831220884685301,-0.021480073921491,0.0372293663144679,0.052714518668466,0.796186609254001,-0.378570095202601,-0.260121457489878,-0.093792172739541,3.9512241033967,-0.305889464154802,-1.470198910121,-0.569799612693998,3.6888599543138,-0.167054079068798,-1.8015155459438,-0.853489780715599,0.124737229730477,-0.191427227406598,0.034831115635913,0.0177231486045137,-0.0140204129226653,0.0125524655389633,-0.0193412467095551,0.918610204770622,0.700222420969161,0.71467865942204,0.768082774916178,0.218387783801462,-0.053404115494138,2026-06-09
"KO_641","hybrid",2026-06-10,2026-06-28,"Saudi Arabia","Paraguay",NA,NA,"neutral",2026-06-09,-103.09300537017,NA,0,0,0,0,0,-2.8480116444545,-2.5757530160597,-2.6571465909685,-125000,0.227837283024312,-3.7236335493389,0,0,-47,0.400891391039174,-2.7712102589734,0.315385430810801,0.16971596846205,0.164734904022785,2.6541132130026,2.5364943065148,-0.279463066889125,0.159588452399009,-10.8197982842103,-2.3995366409404,-4.5432930616425,-2.580040418725,-10.8197982842103,-2.0887149607872,-4.5394170096626,-2.0011094614744,0.165267703232373,-0.281841098339146,0.111383089015069,-0.00512246994838961,-0.185084464648647,-0.0266682468450838,-0.231030430174364,0.885630703991061,0.700222420969161,0.708152779672543,0.768082774916178,0.1854082830219,-0.0599299952436356,2026-06-09
