"identity_map_version","source_dataset","source_version","source_input_sha256","source_artifact_id","source_identity_key","source_team_id","source_display_name","normalized_source_name","team_id","fifa_code","canonical_name","aliases","mapping_method","mapping_warning","alias_review_state","identity_map_sha256","row_sha256"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:rouet provence",,"Rouet-Provence","rouet provence","team_provence","NA","Provence","Rouet-Provence","normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","acad147285fc4e1ee0e8b5ffceabbfff5ea62caff1e1e736e38c0089b798edb4"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:russia",,"Russia","russia","team_rus","RUS","Russia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","7ec00e7f01788c188aa45fc43a3b2f830f052146e36ea7b6d5c65a00e8d17f2d"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:rwanda",,"Rwanda","rwanda","team_rwa","RWA","Rwanda",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","3d6c2b3b7d44a2ec74ec56ecadb7761c735945b71e33abc93509eef2f88b92fa"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:ryukyu",,"Ryūkyū","ryukyu","team_ryukyu","NA","Ryūkyū",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","1eb02562acf5648c1a5bb472e9ac13c5927f2fc9823800643e077b45c0fce7b6"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:s ao tom e and ir ncipe",,"São Tomé and Príncipe","s ao tom e and ir ncipe","team_s_ao_tom_e_and_ir_ncipe","NA","São Tomé and Príncipe",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","606d542028e6bdee8f1300e9c6ab8734c763601aaa4ec7b6671c86bfb392fccc"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:s apmi",,"Sápmi","s apmi","team_s_apmi","NA","Sápmi",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","19312d1892eed246c0d98607ed63b043957e4abbd0621b3db19e2fe22ca8730d"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saare county",,"Saare County","saare county","team_saare_county","NA","Saare County",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","1a64c583c9f6e92659f955b3de7de3088161fc54f411fee94c7676b66c64dae8"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saarland",,"Saarland","saarland","team_saarland","NA","Saarland",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","3dddd3fd3d5db8594d8329c85ca8589fde26232de98adba2a1cc18fa6c1e16c1"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint barth elemy",,"Saint Barthélemy","saint barth elemy","team_saint_barth_elemy","NA","Saint Barthélemy",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","5d116308a2c4b46cd02c19c37c00cc73376f30abfb14ae6ddaea2c2182302ad4"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint helena",,"Saint Helena","saint helena","team_saint_helena","NA","Saint Helena",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","bfb61ad2281f0624f92be458e5efc991cba08b1368be107619b0c2fb562ddcdc"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint kitts and nevis",,"Saint Kitts and Nevis","saint kitts and nevis","team_skn","SKN","Saint Kitts and Nevis",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","a68632512f864e6a5808a4d2200f3983b3ad94916216fea42cd5e63444f04008"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint lucia",,"Saint Lucia","saint lucia","team_lca","LCA","Saint Lucia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","c263d8763c288128ae2b063b98d6fd2c88fb36371af9235a662ce1b87d86490e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint martin",,"Saint Martin","saint martin","team_saint_martin","NA","Saint Martin",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","ede99945f161a2c1d03a9088fd8cee997e8cd56d5666a63ca3b536f862e0d64d"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint pierre and miquelon",,"Saint Pierre and Miquelon","saint pierre and miquelon","team_saint_pierre_and_miquelon","NA","Saint Pierre and Miquelon",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","b9098a48a5e693a82218fe9d9d39c51188b7bcb0a9345dac3c0a60c654dbccb2"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saint vincent and the grenadines",,"Saint Vincent and the Grenadines","saint vincent and the grenadines","team_vin","VIN","Saint Vincent and the Grenadines",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","bc1eab5f0e30c0b887a9828dcd0158f145acf31f04332a8e70778b3fe7d00804"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:samoa",,"Samoa","samoa","team_samoa","NA","Samoa",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","719e26bc2ac683282a5865a242666cb2c5dc467384efbff0bedd5b7a4341a262"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:san marino",,"San Marino","san marino","team_smr","SMR","San Marino",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","db69bf3272bd529a3be8423a840e88fdcb92840f16a502ffbd833a0af3527151"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sark",,"Sark","sark","team_sark","NA","Sark",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","fedb6d835f6a6abf01baac4bc451711bc090c38c4682602272913e799f6924c0"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saudi arabia",,"Saudi Arabia","saudi arabia","team_ksa","KSA","Saudi Arabia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","9929ebf36bc3af50e82dbb51a5988cff68b22ec09f8f472b8ba6f4b39a500b27"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:saugeais",,"Saugeais","saugeais","team_saugeais","NA","Saugeais",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","99f9acee449f437d8c363af25ffaca69bb0546978f1a3d62dde5b45db6420d19"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:scotland",,"Scotland","scotland","team_scotland","NA","Scotland",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","50fef25d34f32ba418dc7a157bfc7d7f7c458374df7f7f5fb18af3f0597e15e8"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sealand",,"Sealand","sealand","team_sealand","NA","Sealand",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e494698ee63e32b1c6c0d57f3acbe799f75b9cb499973399e13556fff05000c1"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:seborga",,"Seborga","seborga","team_seborga","NA","Seborga",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","386aa5286825721dea12aa9317dc34fb1410215dfb7ff7e1cf9cbec32c900a25"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:senegal",,"Senegal","senegal","team_sen","SEN","Senegal",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","2db25203606e07e853e3857679c91658cff53311e2446884e6fb4e61ee73da14"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:serbia",,"Serbia","serbia","team_srb","SRB","Serbia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","756a9611d85976eabf462a27744dc9f857ab9fbf32683b64f3b4d19f1b29770e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:seychelles",,"Seychelles","seychelles","team_sey","SEY","Seychelles",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","9725e31063a634b175d1b734aaa9f7af4171530d4471936d0eec88de7f94601a"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:shetland",,"Shetland","shetland","team_shetland","NA","Shetland",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","76e4baaf8d54ceb0c664322b58b9300a1305d624aa7485eda0f4ae968cb5fce5"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sierra leone",,"Sierra Leone","sierra leone","team_sle","SLE","Sierra Leone",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","1d33ffc6e79e1d78a5257f2a0604b5a12ad4602a705a3885cba875edf327091a"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:silesia",,"Silesia","silesia","team_silesia","NA","Silesia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","da78358a5bcfd4ed5add756b51ef85d37b26882dd1b20171e692226bd7e2151d"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:singapore",,"Singapore","singapore","team_sin","SIN","Singapore",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6547220106cf63ef53fa5154889a812f0f0efbbf2ba464ed80d2471092f3340c"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sint maarten",,"Sint Maarten","sint maarten","team_sint_maarten","NA","Sint Maarten",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","efa57be8ed08fc00c6aa8e633e1a3b38543597aa72e2aaf3b8b9a5b3a9d98866"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:slovakia",,"Slovakia","slovakia","team_svk","SVK","Slovakia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","0b9d0f15f06feb09579d1f763f27885592ef9e3390195445a8d0f1ac3fa3e622"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:slovenia",,"Slovenia","slovenia","team_svn","SVN","Slovenia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","2299cff4fd326811750495ef6be3245b93faaa4a42756729342e1f26d7aa6e29"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:solomon islands",,"Solomon Islands","solomon islands","team_sol","SOL","Solomon Islands",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6e7e93dbd6d0b46039885a21acfcdc17773969b6e4f82f6e0c81057bdda57a40"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:somalia",,"Somalia","somalia","team_som","SOM","Somalia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","8c170b8c6e09a70ad29c1d522d875470a6c232e754dc312a16c740890146b47e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:somaliland",,"Somaliland","somaliland","team_somaliland","NA","Somaliland",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","b87b442ea131d4d2faeafd2e8f9bad51e7dd87c74f7154a96c09883de0503981"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:south africa",,"South Africa","south africa","team_rsa","RSA","South Africa",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","c99a5a9b00c52f9cc01c0d19488cc64fe2c0c60be5ae0c0abcf06b30da851939"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:south korea",,"South Korea","south korea","team_kor","KOR","Korea Republic",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","60a0ed14a09551e4e4ebde29ee50ee151cb7658981fd10d3423050f9cff98205"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:south ossetia",,"South Ossetia","south ossetia","team_south_ossetia","NA","South Ossetia",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","ab2e58e38d266e664582333cad0e33bef3db10259816ebd5880ef5b0f3315a4b"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:south sudan",,"South Sudan","south sudan","team_ssd","SSD","South Sudan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","3ccd98d45118b34cdcd324adbf3f5f1c20005e3f674106b2f8c43dbc3d974fa4"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:south yemen",,"South Yemen","south yemen","team_south_yemen","NA","South Yemen",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","b022996314431f4c72b261bfb3d6a8888b5ddbde0bfb65e105e363efc23c17bd"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:spain",,"Spain","spain","team_esp","ESP","Spain",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","bf1423d8cb3646eb7ed7eb94a4ae0d959daf82328adfbec80d4b092695d0aa5b"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sri lanka",,"Sri Lanka","sri lanka","team_sri","SRI","Sri Lanka",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","d5bf1f7f853ec970f30ada43b327ea78be6c7d3e7c784b66f04ef0a8cb6bdbe4"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sudan",,"Sudan","sudan","team_sud","SUD","Sudan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","78d5d0eb52e5ed0ae2afa8d9f149d203cbfb518b128f1fa3a4871f34b43c6bd7"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:suriname",,"Suriname","suriname","team_sur","SUR","Suriname",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","5b9682f1442f626fe951c473b28163a688267b44a28ac9a728f52f9de83d81c7"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:surrey",,"Surrey","surrey","team_surrey","NA","Surrey",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","d4327e8880007ffa9ea17b56f1477584902aa2de43105dd88775151b36ff2804"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sweden",,"Sweden","sweden","team_swe","SWE","Sweden",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","25911ac5f3b85930b45462a71e0432e88027d8b1ba9f1228a441404483e2bd4e"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:switzerland",,"Switzerland","switzerland","team_sui","SUI","Switzerland",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","47ac1b2b416eb9b28791761d487d9187186965286ae04d97107e006388ce13b9"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:syria",,"Syria","syria","team_syr","SYR","Syria",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","6e5c4caa738eb5a2c34a024419f42c8c3d9c0385b484f0db5bc4b43558a7885d"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:sz ekely land",,"Székely Land","sz ekely land","team_sz_ekely_land","NA","Székely Land",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","57dcafb3b4a9f47c765d62ffa441739de70a4dfc1a846864ce8bead30664e1b9"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tahiti",,"Tahiti","tahiti","team_tah","TAH","Tahiti",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","ae6a80090b1d55904400d0148b9efdf9374b45ea61af84a1c372efef9a517e60"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:taiwan",,"Taiwan","taiwan","team_taiwan","NA","Taiwan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","e41757d7d806a13be4793aabb8248bbadb158e02da94adfe539e93b16d8c22f3"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tajikistan",,"Tajikistan","tajikistan","team_tjk","TJK","Tajikistan",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","dc173f2caf8447240d294c81d28554cdd0fa3f2d0930ce740811363b563b9a9a"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tamil eelam",,"Tamil Eelam","tamil eelam","team_tamil_eelam","NA","Tamil Eelam",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","09648b09f9fa03cea8928279fac01ecc65464aa5c0f99c74d9fd40c348b5f5d5"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tanzania",,"Tanzania","tanzania","team_tan","TAN","Tanzania",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","d23c2d854c3a37f80bdd7d2cc349cc34c7fd32182170f8629a38fc03052bba32"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:thailand",,"Thailand","thailand","team_tha","THA","Thailand",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","c4cb9829eace17e6340ec1ad61ed152f924af8e633802f842caa62829c80d7d4"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tibet",,"Tibet","tibet","team_tibet","NA","Tibet",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","8149e8b8dfb058e3c9340f5e131f7cdadded7363812743f7cf0212676f55702c"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:timor leste",,"Timor-Leste","timor leste","team_timor_leste","NA","Timor-Leste",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","1ae5f0061bf191c7b00e028104ab07536b2634c574b42f6f9dd6f3ecdc368730"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:togo",,"Togo","togo","team_tog","TOG","Togo",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","dd5fa8dffd075b295b08635baaff1e7e26d4ff3e43f2444b76f935db76437131"
"phase13-martj42-identity-map-v1","martj42","martj42-results-v1","29876d7819d78110327fa0b426f3863d09c62ad29419a557ebee0c5fafe54564","martj42-results","name:tonga",,"Tonga","tonga","team_tga","TGA","Tonga",,"normalized_display_name","normalized_display_name_requires_review","pending_review","0a2d3b59a9ca431d1ddd9d2e8331c18033a9e706082aef2064c7107b5524051a","93e5757f7060d1eef35764d2dd6bff26fb8d8dce9ddfb145743777e1ec5050a4"
