"schema_version","edition_id","fixture_id","uefa_source_fixture_id","source_group_id","group_id","home_team_id","away_team_id","home_uefa_source_team_id","away_uefa_source_team_id","home_display_name","away_display_name","scheduled_at_utc","kickoff_confirmed","confirmed_kickoff_at_utc","source_status","source_artifact_id","home_mapping_method","away_mapping_method","home_mapping_warning","away_mapping_warning","row_sha256"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047976",2047976,2014192,2014192,"team_deu","team_gre",47,49,"Germany","Greece","2026-09-27T18:45:00Z",TRUE,"2026-09-27T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","892e1d3b715b61b27b1ca267ab18ba57bffeb6cc7986fcf618e7098bef61e075"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047977",2047977,2014194,2014194,"team_den","team_wal",35,144,"Denmark","Wales","2026-09-27T16:00:00Z",TRUE,"2026-09-27T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","91c7feda660342f26b71985cef91e7713ded437d56b69398de403664f90d1512"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047978",2047978,2014194,2014194,"team_nor","team_por",101,110,"Norway","Portugal","2026-09-27T18:45:00Z",TRUE,"2026-09-27T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fa9d7bb150046e5accfac5e8b8de02d838439bd2063e9f785277b4c265508813"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047979",2047979,2014197,2014197,"team_aut","team_kvx",8,2608110,"Austria","Kosovo","2026-09-27T16:00:00Z",TRUE,"2026-09-27T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4e63559efeca4862c3eb5770a36f4f587cc1a9a886b1044512c3aa151347e779"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047980",2047980,2014203,2014203,"team_gibraltar","team_and",94080,60618,"Gibraltar","Andorra","2026-09-27T16:00:00Z",TRUE,"2026-09-27T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d5ae6c97e02b445a011fe466bc9060a00bab89e969e09c24285e0c49d331cb12"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047981",2047981,2014192,2014192,"team_srb","team_ned",147,95,"Serbia","Netherlands","2026-09-27T16:00:00Z",TRUE,"2026-09-27T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f04e53140d80b0db823edd5ec1da28cd155d6989dc75b8db45079fc3c832daba"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047982",2047982,2014197,2014197,"team_isr","team_republic_of_ireland",65,64,"Israel","Republic of Ireland","2026-09-27T18:45:00Z",TRUE,"2026-09-27T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4cfd43d1a3c2da6bec088454b62a3d8e4fd2772ff29664b4eb7e1313ec8fc32a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047983",2047983,2014204,2014204,"team_ltu","team_aze",56557,57154,"Lithuania","Azerbaijan","2026-09-27T13:00:00Z",TRUE,"2026-09-27T13:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","186a16ffead31e48fff3c4cb77ad56ea2a1b254664d3fb53e897a6b69bd34a8e"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047984",2047984,2014198,2014198,"team_rou","team_bih",113,60094,"Romania","Bosnia and Herzegovina","2026-09-28T18:45:00Z",TRUE,"2026-09-28T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","60d92f7610a4dc6da2d011c48ab4cac915045cfe0895cf5fd940b25ff731bfb9"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047985",2047985,2014198,2014198,"team_swe","team_pol",127,109,"Sweden","Poland","2026-09-28T18:45:00Z",TRUE,"2026-09-28T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","e46704bfc1140a40bdecea318994664ab42881a0470d758921528265f67cd6b8"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047986",2047986,2014196,2014196,"team_nir","team_hun",63,57,"Northern Ireland","Hungary","2026-09-28T18:45:00Z",TRUE,"2026-09-28T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","1c3b75cfd64370828b01a462ae29227476ad2806968fa5caa32228e06698d730"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047987",2047987,2014200,2014200,"team_arm","team_mne",57419,92853,"Armenia","Montenegro","2026-09-28T16:00:00Z",TRUE,"2026-09-28T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","25a80df2d4b7b0bb0056d171d190066692a48966f815199207f1c618edcaab3d"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047988",2047988,2014200,2014200,"team_lva","team_cyp",56558,33,"Latvia","Cyprus","2026-09-28T16:00:00Z",TRUE,"2026-09-28T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","1fa0c70942e1f2062e93f56d3e068f180e62b11f6d2b5fea1d0158cf7f835997"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047989",2047989,2014191,2014191,"team_bel","team_fra",13,43,"Belgium","France","2026-09-28T18:45:00Z",TRUE,"2026-09-28T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","072d33424ebc2c2fe9b9de513f0da18b72d7e3dd23770de288680b56fe98ca4b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047990",2047990,2014191,2014191,"team_tur","team_ita",135,66,"Türki̇ye","Italy","2026-09-28T18:45:00Z",TRUE,"2026-09-28T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","abd9fa8d1eedc482908c903f0d0fb29e620a2b44bcaa61537cd185b39fd19caf"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047991",2047991,2014196,2014196,"team_geo","team_ukr",57157,57166,"Georgia","Ukraine","2026-09-28T16:00:00Z",TRUE,"2026-09-28T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","96c157dcbfae0ca544cd830d2a18c22153b9d63a7f94493ae4e5dae96a1f3a55"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047992",2047992,2014195,2014195,"team_svn","team_mkd",57163,59205,"Slovenia","North Macedonia","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","6af45943d3a7c973153a2e79cce5a81e16b2766eeb70a3c194800de093fab79f"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047993",2047993,2014199,2014199,"team_fin","team_blr",42,57155,"Finland","Belarus","2026-09-29T16:00:00Z",TRUE,"2026-09-29T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","962ac2e5287ee1b6d57fa30ac7bee700d941baba1c3e4f0b0d451f379949d421"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047994",2047994,2014201,2014201,"team_mda","team_fro",57160,51218,"Moldova","Faroe Islands","2026-09-29T16:00:00Z",TRUE,"2026-09-29T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","0870abfdb5a1d2090cbbbf2eccba7435eb5967717363fd879f4a32a9dd64c2fb"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047995",2047995,2014199,2014199,"team_smr","team_alb",50168,2,"San Marino","Albania","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7930563c1101547c9c3587e0cda49ae8e6de99fd0e9bc1de71866cfe7f94bde5"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047996",2047996,2014201,2014201,"team_svk","team_kaz",58836,65146,"Slovakia","Kazakhstan","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","2c23dfd18b64aa2c6c23cfc7ca35b811ee989c709ae72792f02d6297d7cdceff"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047997",2047997,2014202,2014202,"team_bul","team_est",20,56556,"Bulgaria","Estonia","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","def32b15a956768e5dd11d9e6ccbc43bc04a5de54e93011511eeffabc4f19693"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047998",2047998,2014202,2014202,"team_lux","team_isl",82,58,"Luxembourg","Iceland","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","466a04110d0175dd612c913b6189147babe99173a5e8983c64b627482bf830d8"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2047999",2047999,2014193,2014193,"team_esp","team_cro",122,56370,"Spain","Croatia","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","752d3de2552aa0b4727e86301cefc23c5e10cfd1682394af7c81d9fcc7b188eb"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048000",2048000,2014193,2014193,"team_cze","team_eng",58837,39,"Czechia","England","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","88399bdf594ab5915998df9e4335a7e5e7d8ac2261df1f304627ca6e8754d1ba"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048001",2048001,2014195,2014195,"team_scotland","team_sui",117,128,"Scotland","Switzerland","2026-09-29T18:45:00Z",TRUE,"2026-09-29T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fa7698a2e434e4950b1cb3beb75c53125f2785f6a7a2a7934e06f6682670f170"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048002",2048002,2014194,2014194,"team_por","team_wal",110,144,"Portugal","Wales","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","61f046d8fde86e126fd6b1f2cb99de288342d6c4923797865a2baed0d6000e43"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048003",2048003,2014192,2014192,"team_ned","team_deu",95,47,"Netherlands","Germany","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","0fbe923f2eb49d4b2446eca46a24deeb028e6d5cde719458a8e1df07d988dc41"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048004",2048004,2014192,2014192,"team_srb","team_gre",147,49,"Serbia","Greece","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ea98b7c2aa973fedd24c25a381b5587eeaa74df6c846eea922f439c43b75782f"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048005",2048005,2014194,2014194,"team_nor","team_den",101,35,"Norway","Denmark","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d07d808970bb97528811d215511c3f1a82517a6ec3ecf32fd5ee4eeede779c1e"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048006",2048006,2014197,2014197,"team_aut","team_isr",8,65,"Austria","Israel","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","3fac795007733e79fea868edb341800356a386e3866a8cd672df0ecbc512c35b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048007",2048007,2014197,2014197,"team_kvx","team_republic_of_ireland",2608110,64,"Kosovo","Republic of Ireland","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","0bd276ce80958fc697a21166d5559d4a7134a2309bc59c0c940485be6668fdde"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048008",2048008,2014204,2014204,"team_lie","team_ltu",81,56557,"Liechtenstein","Lithuania","2026-09-24T18:45:00Z",TRUE,"2026-09-24T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fc4624a2ca55aab8f126b6788a084f0583be3b739e94fc60bc2506e68cb6a2c1"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048009",2048009,2014203,2014203,"team_and","team_mlt",60618,88,"Andorra","Malta","2026-09-24T16:00:00Z",TRUE,"2026-09-24T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","b3c63d368eafb40584767d8a07967a165c66612a124501069539004a0a874f2a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048010",2048010,2014191,2014191,"team_ita","team_bel",66,13,"Italy","Belgium","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","cf83e72c7fd26642a33a738986949f6a1a5efe4fa1c57d00079852d52214225b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048011",2048011,2014191,2014191,"team_tur","team_fra",135,43,"Türki̇ye","France","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4dbdac3ec14b4a12f2caa4b26a3913050fefe1c5d36d682be0185105fe94717f"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048012",2048012,2014196,2014196,"team_hun","team_ukr",57,57166,"Hungary","Ukraine","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","667f4951021eb69ceb2918de589d6c8d6fee7bab5197e5952b70feea1a1d0129"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048013",2048013,2014198,2014198,"team_pol","team_bih",109,60094,"Poland","Bosnia and Herzegovina","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","87f025e33b570ea29c74839c03434225a3c7d3fcedf4fadb0756a0538acfdb6c"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048014",2048014,2014196,2014196,"team_geo","team_nir",57157,63,"Georgia","Northern Ireland","2026-09-25T16:00:00Z",TRUE,"2026-09-25T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","53ac343a060107fe8c0f8c40fcf06fa4f98bd9c2c8bdcf1865ce6dd7536f3ae7"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048015",2048015,2014198,2014198,"team_swe","team_rou",127,113,"Sweden","Romania","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","673be027d8d29f704f54a007f8b5246bc95b624ae3e8272368708ba2e2bb367b"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048016",2048016,2014200,2014200,"team_mne","team_cyp",92853,33,"Montenegro","Cyprus","2026-09-25T18:45:00Z",TRUE,"2026-09-25T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","415261fb0e370c3706fa870b49ef3274673501efa35d218d1c97cfacc4792a80"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048017",2048017,2014200,2014200,"team_arm","team_lva",57419,56558,"Armenia","Latvia","2026-09-25T16:00:00Z",TRUE,"2026-09-25T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","fff52aeba34d352478b0378ed3d614de88c3c97b4fb0b6597bcaac18e050a49c"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048018",2048018,2014193,2014193,"team_eng","team_esp",39,122,"England","Spain","2026-09-26T18:45:00Z",TRUE,"2026-09-26T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","7078c6d3ebb6b468d49789bea5041c30803204ef9dd17356869aab24b4f7661a"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048019",2048019,2014202,2014202,"team_isl","team_est",58,56556,"Iceland","Estonia","2026-09-26T16:00:00Z",TRUE,"2026-09-26T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","11d14d5d335ff51c3e732383fa958e194f974f475cc69f963a1c3adf03698043"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048020",2048020,2014199,2014199,"team_alb","team_blr",2,57155,"Albania","Belarus","2026-09-26T18:45:00Z",TRUE,"2026-09-26T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","1e58d987f3cd7b61782f867ef83004431ac72d124ad1a4748f98077edc97dde5"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048021",2048021,2014201,2014201,"team_svk","team_mda",58836,57160,"Slovakia","Moldova","2026-09-26T18:45:00Z",TRUE,"2026-09-26T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","4cb43ef05da25559337372eebf14ab4a1389e001ac34fedf3ccb034e3bfccf70"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048022",2048022,2014195,2014195,"team_mkd","team_sui",59205,128,"North Macedonia","Switzerland","2026-09-26T18:45:00Z",TRUE,"2026-09-26T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","baa3f02ad57505710939844c9de9fcd74eb7409bfdc1656fcb5e92f09415104e"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048023",2048023,2014193,2014193,"team_cze","team_cro",58837,56370,"Czechia","Croatia","2026-09-26T18:45:00Z",TRUE,"2026-09-26T18:45:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","f102d8c07c1723d64d417f1689f074534ee43012e615fe2e1f676d50df671344"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048024",2048024,2014201,2014201,"team_fro","team_kaz",51218,65146,"Faroe Islands","Kazakhstan","2026-09-26T16:00:00Z",TRUE,"2026-09-26T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","ea31c6ab467080588d25fe0fec68b7e445f1bb1aac8dab85402c1ddd82d567d8"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048025",2048025,2014199,2014199,"team_smr","team_fin",50168,42,"San Marino","Finland","2026-09-26T16:00:00Z",TRUE,"2026-09-26T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","3c258c633261e95016bd52072bc8d78819f4729734365cf3cfe055e36c3acd80"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048026",2048026,2014202,2014202,"team_bul","team_lux",20,82,"Bulgaria","Luxembourg","2026-09-26T16:00:00Z",TRUE,"2026-09-26T16:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d20ca4b130ec61b56455ec7f63ddcea527a485272a3e16c4a7ecaa92cebdf0c0"
"phase14-normalized-fixture-v2","uefa_nations_league_2026_27","uefa_nations_league_2026_27-2048027",2048027,2014195,2014195,"team_svn","team_scotland",57163,117,"Slovenia","Scotland","2026-09-26T13:00:00Z",TRUE,"2026-09-26T13:00:00Z","UPCOMING","nl-2026-27-official-uefa-v2-fixtures","source_id","source_id","none","none","d40ea4b52b405406f7b2da4fad1dcde50f6201c495ff3be89e2d5342b4601c48"
